log file,instance id,domain class,search algorithm,plan length,vanilla repair length,vanilla repair,goal reached,num nodes generated,sum h cost,sum f cost,sum h cost time,sum grounding time,search time,search g cost,search repair set,repair length comparison,error message
exp_logs_anu/02 bfs relax-prec lp066/data-network-opt18-strips__pp12-err-rate-0-5.yaml,data-network-opt18-strips__pp12-err-rate-0-5,data-network-opt18-strips,bfs,7,2,"load,(cached ?d ?s),effPos,1
process,(less-equal ?size ?size),precPos,-1",False,,,,,,1.34,,,,
exp_logs_anu/02 bfs relax-prec lp066/mprime__pprob35-err-rate-0-1.yaml,mprime__pprob35-err-rate-0-1,mprime,bfs,6,0,,True,13,0,0,0.0,0.23,1.39,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/zenotravel__pp03-err-rate-0-1.yaml,zenotravel__pp03-err-rate-0-1,zenotravel,bfs,6,0,,True,15,0,0,0.0,0.21,1.38,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/mystery__pprob03-err-rate-0-5.yaml,mystery__pprob03-err-rate-0-5,mystery,bfs,4,2,"feast,(pleasure ?n2),precPos,-1
overcome,(attacks ?s2 ?s1),precPos,-1",False,,,,,,1.22,,,,
exp_logs_anu/02 bfs relax-prec lp066/transport-opt08-strips__pp11-err-rate-0-3.yaml,transport-opt08-strips__pp11-err-rate-0-3,transport-opt08-strips,bfs,9,1,"pick-up,(in ?p ?v),effPos,1",True,20,0,5,0.0,0.27,1.51,1.0,"pick-up,(in ?p ?v),effPos,1",equal,
exp_logs_anu/02 bfs relax-prec lp066/freecell__pprobfreecell-2-4-err-rate-0-1.yaml,freecell__pprobfreecell-2-4-err-rate-0-1,freecell,bfs,8,1,"sendtohome-b,(clear ?card),precPos,-1",False,,,,,,1.36,,,,
exp_logs_anu/02 bfs relax-prec lp066/scanalyzer-08-strips__pp23-err-rate-0-3.yaml,scanalyzer-08-strips__pp23-err-rate-0-3,scanalyzer-08-strips,bfs,5,0,,True,6,0,0,0.0,0.1,1.31,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/mprime__pprob01-err-rate-0-1.yaml,mprime__pprob01-err-rate-0-1,mprime,bfs,5,0,,True,8,0,0,0.0,0.19,1.44,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/driverlog__pp01-err-rate-0-5.yaml,driverlog__pp01-err-rate-0-5,driverlog,bfs,7,0,,True,15,0,0,0.0,0.23,1.40,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/mystery__pprob15-err-rate-0-3.yaml,mystery__pprob15-err-rate-0-3,mystery,bfs,6,1,"succumb,(harmony ?v ?s1),precPos,-1",False,,,,,,1.99,,,,
exp_logs_anu/02 bfs relax-prec lp066/woodworking-opt08-strips__pp21-err-rate-0-1.yaml,woodworking-opt08-strips__pp21-err-rate-0-1,woodworking-opt08-strips,bfs,5,1,"do-immersion-varnish,(colour ?x ?newcolour),effPos,1",False,,,,,,1.16,,,,"An error occurred during A* search: 'smooth' is not in list. Stack trace: Traceback (most recent call last):
  File ""instance_solver.py"", line 85, in solve_instance
    searcher.find_path(logger=logger, log_interval=log_interval)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/search_algorithms.py"", line 90, in find_path
    neighbours = current_node.get_neighbors()
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/node.py"", line 162, in get_neighbors
    self.possible_groundings = Node.grounder(domain, task, next_action_pddl)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/lifted_pddl_grounder.py"", line 145, in ground_pddl
    parser.parse_domain(domain_path)
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in parse_domain
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
ValueError: 'smooth' is not in list
"
exp_logs_anu/02 bfs relax-prec lp066/mystery__pprob29-err-rate-0-5.yaml,mystery__pprob29-err-rate-0-5,mystery,bfs,4,0,,True,8,0,0,0.0,0.19,1.34,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/blocks__pprobBLOCKS-4-0-err-rate-0-1.yaml,blocks__pprobBLOCKS-4-0-err-rate-0-1,blocks,bfs,6,0,,True,17,0,0,0.0,0.13,1.33,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/pipesworld-notankage__pp01-net1-b6-g2-err-rate-0-1.yaml,pipesworld-notankage__pp01-net1-b6-g2-err-rate-0-1,pipesworld-notankage,bfs,5,0,,True,9,0,0,0.0,0.18,1.34,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/ged-opt14-strips__pd-1-4-err-rate-0-3.yaml,ged-opt14-strips__pd-1-4-err-rate-0-3,ged-opt14-strips,bfs,1,0,,True,2,0,0,0.0,0.04,1.16,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/ged-opt14-strips__pd-4-2-err-rate-0-5.yaml,ged-opt14-strips__pd-4-2-err-rate-0-5,ged-opt14-strips,bfs,7,1,"begin-transpose-splice,(have-cut ),precPos,-1",True,10,0,5,0.0,0.13,1.34,1.0,"begin-transpose-splice,(have-cut ),precPos,-1",equal,
exp_logs_anu/02 bfs relax-prec lp066/miconic__ps1-0-err-rate-0-5.yaml,miconic__ps1-0-err-rate-0-5,miconic,bfs,4,0,,True,5,0,0,0.0,0.07,1.24,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/miconic__ps2-1-err-rate-0-1.yaml,miconic__ps2-1-err-rate-0-1,miconic,bfs,8,1,"board,(above ?p ?p),precPos,-1",False,,,,,,1.21,,,,
exp_logs_anu/02 bfs relax-prec lp066/miconic__ps1-3-err-rate-0-3.yaml,miconic__ps1-3-err-rate-0-3,miconic,bfs,4,2,"up,(above ?f2 ?f2),precPos,-1
depart,(origin ?p ?f),precPos,-1",False,,,,,,1.19,,,,
exp_logs_anu/02 bfs relax-prec lp066/mystery__pprob19-err-rate-0-3.yaml,mystery__pprob19-err-rate-0-3,mystery,bfs,6,0,,True,21,0,0,0.0,0.85,2.19,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/rovers__pp02-err-rate-0-3.yaml,rovers__pp02-err-rate-0-3,rovers,bfs,8,1,"communicate_soil_data,(available ?r),precPos,-1",True,21,0,1,0.0,0.58,1.81,1.0,"communicate_soil_data,(available ?r),precPos,-1",equal,
exp_logs_anu/02 bfs relax-prec lp066/rovers__pp01-err-rate-0-5.yaml,rovers__pp01-err-rate-0-5,rovers,bfs,10,5,"sample_soil,(have_soil_analysis ?x ?p),effPos,1
take_image,(have_image ?r ?o ?m),effPos,1
drop,(full ?y),precPos,-1
communicate_rock_data,(communicated_soil_data ?x),effPos,1
sample_rock,(empty ?s),effPos,1",True,107,0,172,0.0,2.79,4.42,5.0,"sample_soil,(have_soil_analysis ?x ?p),effPos,1
take_image,(have_image ?r ?o ?m),effPos,1
drop,(full ?y),precPos,-1
communicate_rock_data,(communicated_soil_data ?x),effPos,1
sample_rock,(empty ?s),effPos,1",equal,
exp_logs_anu/02 bfs relax-prec lp066/satellite__pp01-pfile1-err-rate-0-3.yaml,satellite__pp01-pfile1-err-rate-0-3,satellite,bfs,9,0,,True,25,0,0,0.0,0.27,1.53,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/transport-opt08-strips__pp21-err-rate-0-5.yaml,transport-opt08-strips__pp21-err-rate-0-5,transport-opt08-strips,bfs,8,0,,True,17,0,0,0.0,0.18,1.44,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/mprime__pprob27-err-rate-0-1.yaml,mprime__pprob27-err-rate-0-1,mprime,bfs,5,1,"feast,(locale ?n2 ?n1),precPos,-1",False,,,,,,1.32,,,,
exp_logs_anu/02 bfs relax-prec lp066/mystery__pprob30-err-rate-0-5.yaml,mystery__pprob30-err-rate-0-5,mystery,bfs,10,0,,True,28,0,0,0.0,0.66,1.95,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/data-network-opt18-strips__pp15-err-rate-0-5.yaml,data-network-opt18-strips__pp15-err-rate-0-5,data-network-opt18-strips,bfs,8,1,"send,(saved ?d ?to),effPos,1",False,,,,,,2.57,,,,
exp_logs_anu/02 bfs relax-prec lp066/scanalyzer-sat11-strips__pp01-err-rate-0-3.yaml,scanalyzer-sat11-strips__pp01-err-rate-0-3,scanalyzer-sat11-strips,bfs,10,0,,True,14,0,0,0.0,0.23,1.44,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/logistics00__pprobLOGISTICS-5-2-err-rate-0-1.yaml,logistics00__pprobLOGISTICS-5-2-err-rate-0-1,logistics00,bfs,8,1,"unload-truck,(in ?obj ?truck),precPos,-1",True,69,0,53,0.0,0.9,2.27,1.0,"unload-truck,(in ?obj ?truck),precPos,-1",equal,
exp_logs_anu/02 bfs relax-prec lp066/mystery__pprob26-err-rate-0-3.yaml,mystery__pprob26-err-rate-0-3,mystery,bfs,6,1,"feast,(orbits ?l2 ?l2),precPos,-1",False,,,,,,1.22,,,,
exp_logs_anu/02 bfs relax-prec lp066/mystery__pprob25-err-rate-0-5.yaml,mystery__pprob25-err-rate-0-5,mystery,bfs,4,2,"feast,(equality-op ?l2 ?v),precPos,-1
overcome,(equality-op ?c ?s1),precPos,-1",True,8,0,12,0.0,0.18,1.40,2.0,"feast,(equality-op ?l2 ?v),precPos,-1
overcome,(equality-op ?c ?s1),precPos,-1",equal,
exp_logs_anu/02 bfs relax-prec lp066/mprime__pprob32-err-rate-0-1.yaml,mprime__pprob32-err-rate-0-1,mprime,bfs,8,0,,True,31,0,0,0.0,0.91,2.14,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/zenotravel__pp04-err-rate-0-1.yaml,zenotravel__pp04-err-rate-0-1,zenotravel,bfs,9,0,,True,20,0,2,0.0,0.28,1.46,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/pipesworld-notankage__pp05-net1-b10-g4-err-rate-0-5.yaml,pipesworld-notankage__pp05-net1-b10-g4-err-rate-0-5,pipesworld-notankage,bfs,9,0,,True,15,0,2,0.0,0.29,1.63,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/freecell__pprobfreecell-2-3-err-rate-0-1.yaml,freecell__pprobfreecell-2-3-err-rate-0-1,freecell,bfs,8,0,,True,9,0,0,0.0,0.24,1.51,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/scanalyzer-opt11-strips__pp11-err-rate-0-5.yaml,scanalyzer-opt11-strips__pp11-err-rate-0-5,scanalyzer-opt11-strips,bfs,10,0,,True,14,0,0,0.0,0.24,1.46,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/mystery__pprob11-err-rate-0-5.yaml,mystery__pprob11-err-rate-0-5,mystery,bfs,7,1,"succumb,(craves ?c ?n),effPos,1",True,12,0,2,0.0,0.31,1.49,1.0,"succumb,(craves ?c ?n),effPos,1",equal,
exp_logs_anu/02 bfs relax-prec lp066/scanalyzer-08-strips__pp24-err-rate-0-3.yaml,scanalyzer-08-strips__pp24-err-rate-0-3,scanalyzer-08-strips,bfs,5,0,,True,6,0,0,0.0,0.1,1.27,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/woodworking-sat08-strips__pp01-err-rate-0-1.yaml,woodworking-sat08-strips__pp01-err-rate-0-1,woodworking-sat08-strips,bfs,6,0,,False,,,,,,1.41,,,,"An error occurred during A* search: 'smooth' is not in list. Stack trace: Traceback (most recent call last):
  File ""instance_solver.py"", line 85, in solve_instance
    searcher.find_path(logger=logger, log_interval=log_interval)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/search_algorithms.py"", line 90, in find_path
    neighbours = current_node.get_neighbors()
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/node.py"", line 162, in get_neighbors
    self.possible_groundings = Node.grounder(domain, task, next_action_pddl)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/lifted_pddl_grounder.py"", line 145, in ground_pddl
    parser.parse_domain(domain_path)
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in parse_domain
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
ValueError: 'smooth' is not in list
"
exp_logs_anu/02 bfs relax-prec lp066/ged-opt14-strips__pd-1-3-err-rate-0-3.yaml,ged-opt14-strips__pd-1-3-err-rate-0-3,ged-opt14-strips,bfs,9,0,,True,51,0,6,0.0,0.86,2.51,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/ged-opt14-strips__pd-2-1-err-rate-0-1.yaml,ged-opt14-strips__pd-2-1-err-rate-0-1,ged-opt14-strips,bfs,1,0,,True,2,0,0,0.0,0.03,1.18,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/mystery__pprob30-err-rate-0-1.yaml,mystery__pprob30-err-rate-0-1,mystery,bfs,10,1,"overcome,(harmony ?v ?s1),effPos,1",False,,,,,,2.25,,,,
exp_logs_anu/02 bfs relax-prec lp066/mprime__pprob27-err-rate-0-5.yaml,mprime__pprob27-err-rate-0-5,mprime,bfs,5,1,"succumb,(craves ?v ?n),precPos,-1",False,,,,,,1.62,,,,
exp_logs_anu/02 bfs relax-prec lp066/transport-opt08-strips__pp21-err-rate-0-1.yaml,transport-opt08-strips__pp21-err-rate-0-1,transport-opt08-strips,bfs,8,0,,True,16,0,0,0.0,0.19,1.35,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/logistics00__pprobLOGISTICS-5-2-err-rate-0-5.yaml,logistics00__pprobLOGISTICS-5-2-err-rate-0-5,logistics00,bfs,8,1,"drive-truck,(location ?city),precPos,-1",False,,,,,,1.39,,,,
exp_logs_anu/02 bfs relax-prec lp066/data-network-opt18-strips__pp15-err-rate-0-1.yaml,data-network-opt18-strips__pp15-err-rate-0-1,data-network-opt18-strips,bfs,8,0,,True,13,0,1,0.0,0.56,1.82,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/mprime__pprob32-err-rate-0-5.yaml,mprime__pprob32-err-rate-0-5,mprime,bfs,8,1,"feast,(craves ?v ?n2),effPos,1",False,,,,,,1.56,,,,
exp_logs_anu/02 bfs relax-prec lp066/mprime__pprob31-err-rate-0-3.yaml,mprime__pprob31-err-rate-0-3,mprime,bfs,5,0,,True,13,0,0,0.0,0.36,1.53,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/mystery__pprob25-err-rate-0-1.yaml,mystery__pprob25-err-rate-0-1,mystery,bfs,4,0,,True,8,0,0,0.0,0.18,1.42,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/blocks__pprobBLOCKS-6-1-err-rate-0-3.yaml,blocks__pprobBLOCKS-6-1-err-rate-0-3,blocks,bfs,10,0,,True,423,0,0,0.0,4.23,6.17,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/zenotravel__pp04-err-rate-0-5.yaml,zenotravel__pp04-err-rate-0-5,zenotravel,bfs,9,2,"debark,(at ?p ?c),effPos,1
fly,(at ?a ?c2),effPos,1",False,,,,,,1.24,,,,
exp_logs_anu/02 bfs relax-prec lp066/woodworking-opt08-strips__pp11-err-rate-0-3.yaml,woodworking-opt08-strips__pp11-err-rate-0-3,woodworking-opt08-strips,bfs,8,0,,False,,,,,,1.18,,,,"An error occurred during A* search: 'verysmooth' is not in list. Stack trace: Traceback (most recent call last):
  File ""instance_solver.py"", line 85, in solve_instance
    searcher.find_path(logger=logger, log_interval=log_interval)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/search_algorithms.py"", line 90, in find_path
    neighbours = current_node.get_neighbors()
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/node.py"", line 162, in get_neighbors
    self.possible_groundings = Node.grounder(domain, task, next_action_pddl)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/lifted_pddl_grounder.py"", line 145, in ground_pddl
    parser.parse_domain(domain_path)
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in parse_domain
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
ValueError: 'verysmooth' is not in list
"
exp_logs_anu/02 bfs relax-prec lp066/miconic__ps2-1-err-rate-0-5.yaml,miconic__ps2-1-err-rate-0-5,miconic,bfs,8,0,,True,13,0,0,0.0,0.14,1.28,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/miconic__ps1-0-err-rate-0-1.yaml,miconic__ps1-0-err-rate-0-1,miconic,bfs,4,1,"up,(destin ?f1 ?f1),effPos,1",False,,,,,,1.18,,,,
exp_logs_anu/02 bfs relax-prec lp066/miconic__ps2-2-err-rate-0-3.yaml,miconic__ps2-2-err-rate-0-3,miconic,bfs,8,2,"board,(destin ?p ?f),precPos,-1
depart,(destin ?f ?p),precPos,-1",False,,,,,,1.14,,,,
exp_logs_anu/02 bfs relax-prec lp066/rovers__pp01-err-rate-0-1.yaml,rovers__pp01-err-rate-0-1,rovers,bfs,10,1,"communicate_rock_data,(have_soil_analysis ?r ?x),effPos,1",True,21,0,3,0.0,0.56,1.78,1.0,"communicate_rock_data,(have_soil_analysis ?r ?x),effPos,1",equal,
exp_logs_anu/02 bfs relax-prec lp066/woodworking-sat08-strips__pp01-err-rate-0-5.yaml,woodworking-sat08-strips__pp01-err-rate-0-5,woodworking-sat08-strips,bfs,6,1,"do-glaze,(unused ?x),precPos,-1",False,,,,,,1.34,,,,"An error occurred during A* search: 'smooth' is not in list. Stack trace: Traceback (most recent call last):
  File ""instance_solver.py"", line 85, in solve_instance
    searcher.find_path(logger=logger, log_interval=log_interval)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/search_algorithms.py"", line 90, in find_path
    neighbours = current_node.get_neighbors()
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/node.py"", line 162, in get_neighbors
    self.possible_groundings = Node.grounder(domain, task, next_action_pddl)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/lifted_pddl_grounder.py"", line 145, in ground_pddl
    parser.parse_domain(domain_path)
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in parse_domain
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
ValueError: 'smooth' is not in list
"
exp_logs_anu/02 bfs relax-prec lp066/ged-opt14-strips__pd-2-1-err-rate-0-5.yaml,ged-opt14-strips__pd-2-1-err-rate-0-5,ged-opt14-strips,bfs,1,0,,True,2,0,0,0.0,0.04,1.41,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/mprime__pprob10-err-rate-0-3.yaml,mprime__pprob10-err-rate-0-3,mprime,bfs,8,0,,True,28,0,0,0.0,1.51,2.83,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/scanalyzer-opt11-strips__pp11-err-rate-0-1.yaml,scanalyzer-opt11-strips__pp11-err-rate-0-1,scanalyzer-opt11-strips,bfs,10,1,"analyze-4,(analyzed ?c4),effPos,1",True,14,0,1,0.0,0.29,1.47,1.0,"analyze-4,(analyzed ?c4),effPos,1",equal,
exp_logs_anu/02 bfs relax-prec lp066/freecell__pprobfreecell-2-3-err-rate-0-5.yaml,freecell__pprobfreecell-2-3-err-rate-0-5,freecell,bfs,8,0,,True,9,0,0,0.0,0.24,1.43,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/pipesworld-notankage__pp05-net1-b10-g4-err-rate-0-1.yaml,pipesworld-notankage__pp05-net1-b10-g4-err-rate-0-1,pipesworld-notankage,bfs,9,0,,True,15,0,2,0.0,0.26,1.57,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/mystery__pprob11-err-rate-0-1.yaml,mystery__pprob11-err-rate-0-1,mystery,bfs,7,1,"succumb,(attacks ?s1 ?c),precPos,-1",False,,,,,,1.48,,,,
exp_logs_anu/02 bfs relax-prec lp066/elevators-opt08-strips__pp02-err-rate-0-1.yaml,elevators-opt08-strips__pp02-err-rate-0-1,elevators-opt08-strips,bfs,9,1,"move-down-slow,(lift-at ?lift ?f2),effPos,1",False,,,,,,1.53,,,,
exp_logs_anu/02 bfs relax-prec lp066/freecell__pprobfreecell-2-5-err-rate-0-5.yaml,freecell__pprobfreecell-2-5-err-rate-0-5,freecell,bfs,9,0,,True,10,0,0,0.0,0.27,1.45,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/mprime__pprob15-err-rate-0-5.yaml,mprime__pprob15-err-rate-0-5,mprime,bfs,6,0,,True,10,0,0,0.0,0.41,1.57,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/mprime__pprob16-err-rate-0-3.yaml,mprime__pprob16-err-rate-0-3,mprime,bfs,7,0,,True,14,0,0,0.0,0.36,1.69,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/hiking-opt14-strips__pptesting-2-4-3-err-rate-0-3.yaml,hiking-opt14-strips__pptesting-2-4-3-err-rate-0-3,hiking-opt14-strips,bfs,10,0,,True,53,0,0,0.0,0.55,1.99,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/mystery__pprob17-err-rate-0-1.yaml,mystery__pprob17-err-rate-0-1,mystery,bfs,4,0,,True,8,0,0,0.0,0.23,1.39,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/transport-sat08-strips__pp21-err-rate-0-1.yaml,transport-sat08-strips__pp21-err-rate-0-1,transport-sat08-strips,bfs,8,1,"pick-up,(in ?p ?v),effPos,1",True,12,0,7,0.0,0.2,1.43,1.0,"pick-up,(in ?p ?v),effPos,1",equal,
exp_logs_anu/02 bfs relax-prec lp066/mprime__pprob03-err-rate-0-3.yaml,mprime__pprob03-err-rate-0-3,mprime,bfs,6,1,"succumb,(harmony ?v ?s1),precPos,-1",False,,,,,,1.59,,,,
exp_logs_anu/02 bfs relax-prec lp066/blocks__pprobBLOCKS-4-1-err-rate-0-5.yaml,blocks__pprobBLOCKS-4-1-err-rate-0-5,blocks,bfs,10,2,"unstack,(clear ?y),effPos,1
stack,(holding ?x),precPos,-1",True,127,0,255,0.0,1.02,2.55,3.0,"stack,(clear ?y),precPos,-1
unstack,(not (on ?x ?y)),effNeg,-1
unstack,(holding ?y),effPos,1",longer,
exp_logs_anu/02 bfs relax-prec lp066/blocks__pprobBLOCKS-4-2-err-rate-0-3.yaml,blocks__pprobBLOCKS-4-2-err-rate-0-3,blocks,bfs,6,2,"stack,(equality-op ?y ?y),precPos,-1
pick-up,(on ?x ?x),precPos,-1",False,,,,,,1.19,,,,
exp_logs_anu/02 bfs relax-prec lp066/mystery__pprob28-err-rate-0-1.yaml,mystery__pprob28-err-rate-0-1,mystery,bfs,9,1,"overcome,(province ?s2),precPos,-1",False,,,,,,1.37,,,,
exp_logs_anu/02 bfs relax-prec lp066/ged-opt14-strips__pd-2-4-err-rate-0-3.yaml,ged-opt14-strips__pd-2-4-err-rate-0-3,ged-opt14-strips,bfs,7,1,"end-cut-2,(cw ?x ?y),effPos,1",True,9,0,1,0.0,0.14,1.49,1.0,"end-cut-2,(cw ?x ?y),effPos,1",equal,
exp_logs_anu/02 bfs relax-prec lp066/mprime__pprob29-err-rate-0-3.yaml,mprime__pprob29-err-rate-0-3,mprime,bfs,4,0,,True,8,0,0,0.0,0.19,1.34,0.0,,equal,
exp_logs_anu/02 bfs relax-prec lp066/woodworking-sat08-strips__pp11-err-rate-0-3.yaml,woodworking-sat08-strips__pp11-err-rate-0-3,woodworking-sat08-strips,bfs,6,0,,False,,,,,,1.22,,,,"An error occurred during A* search: 'verysmooth' is not in list. Stack trace: Traceback (most recent call last):
  File ""instance_solver.py"", line 85, in solve_instance
    searcher.find_path(logger=logger, log_interval=log_interval)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/search_algorithms.py"", line 90, in find_path
    neighbours = current_node.get_neighbors()
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/node.py"", line 162, in get_neighbors
    self.possible_groundings = Node.grounder(domain, task, next_action_pddl)
  File ""/home/remote/u7899572/lifted-white-plan-domain-repair/search_partial_grounding/lifted_pddl_grounder.py"", line 145, in ground_pddl
    parser.parse_domain(domain_path)
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in parse_domain
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
  File ""/home/projects/u7899572/conda-envs/main/lib/python3.8/site-packages/lifted_pddl/parser.py"", line 220, in <listcomp>
    effects = tuple([(isinstance(effect, AddEffect), effect.atom.predicate.name, tuple([var_names.index(var.symbol) for var in effect.atom.subterms])) for effect in effects])
ValueError: 'verysmooth' is not in list
"
